sitrep,sitrep_num,report_date,table_n,caption,label_raw,kind,label_key,role
116,116,2026-09-07,3,"Tableau 3. Situation des alertes notifiées par province, au 07 Septembre 2026",Alertes vérifiées et invalidées (non-cas suspect) Vivants,column,alertes vérifiées et invalidées (non-cas suspect) vivants,indicator
116,116,2026-09-07,3,"Tableau 3. Situation des alertes notifiées par province, au 07 Septembre 2026",Alertes vérifiées et invalidées (non-cas suspect) Décédés,column,alertes vérifiées et invalidées (non-cas suspect) décédés,indicator
116,116,2026-09-07,3,"Tableau 3. Situation des alertes notifiées par province, au 07 Septembre 2026",Nombre de suspects investigués,column,nombre de suspects investigués,indicator
116,116,2026-09-07,3,"Tableau 3. Situation des alertes notifiées par province, au 07 Septembre 2026",Nombre de suspects investigués et transférés au CT/CTE (du jour),column,nombre de suspects investigués et transférés au ct/cte (du jour),indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Indicateurs,column,indicateurs,dimension
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Ituri,column,ituri,dimension
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Nord-Kivu,column,nord-kivu,dimension
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Sud-Kivu,column,sud-kivu,dimension
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Tshopo,column,tshopo,dimension
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Haut-Uélé,column,haut-uélé,dimension
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Bas-Uélé,column,bas-uélé,dimension
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Global,column,global,dimension
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Complétude des rapports,row_label,complétude des rapports,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",% des PoE/PoC stratégiques fonctionnels,row_label,% des poe/poc stratégiques fonctionnels,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Nombre de personnes passées aux PoE/PoC,row_label,nombre de personnes passées aux poe/poc,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",% des voyageurs screenés,row_label,% des voyageurs screenés,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",% des voyageurs ayant lavé les mains,row_label,% des voyageurs ayant lavé les mains,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",% des voyageurs sensibilisés,row_label,% des voyageurs sensibilisés,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Nombre d’alertes notifiées,row_label,nombre d’alertes notifiées,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Nombre d’alertes vivantes validées (cas suspects),row_label,nombre d’alertes vivantes validées (cas suspects),indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",Nombre de corps sans vie interceptés ce jour,row_label,nombre de corps sans vie interceptés ce jour,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",% des cas suspects transférés au CT/CTE,row_label,% des cas suspects transférés au ct/cte,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",% des corps sans vie swabés/sécurisés,row_label,% des corps sans vie swabés/sécurisés,indicator
116,116,2026-09-07,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 07 Septembre 2026",% des cas suspects investigués dans 24 h,row_label,% des cas suspects investigués dans 24 h,indicator
117,117,2026-09-08,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 08 septembre 2026.",Province,column,province,dimension
117,117,2026-09-08,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 08 septembre 2026.",Nouveaux cas confirmés(24h),column,nouveaux cas confirmés(24h),indicator
117,117,2026-09-08,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 08 septembre 2026.",Cas confirmés,column,cas confirmés,indicator
117,117,2026-09-08,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 08 septembre 2026.",Décès (confirmés),column,décès (confirmés),indicator
117,117,2026-09-08,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 08 septembre 2026.",Létalité,column,létalité,indicator
117,117,2026-09-08,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 08 septembre 2026.",Zones de santé touchées,column,zones de santé touchées,dimension
117,117,2026-09-08,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 08 septembre 2026",Province / Zone de santé,column,province / zone de santé,dimension
117,117,2026-09-08,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 08 septembre 2026",Nombre cumulatif Cas (n),column,nombre cumulatif cas (n),indicator
117,117,2026-09-08,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 08 septembre 2026",Nombre cumulatif Décès (n),column,nombre cumulatif décès (n),indicator
117,117,2026-09-08,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 08 septembre 2026",Nombre cumulatif Létalité,column,nombre cumulatif létalité,indicator
117,117,2026-09-08,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 08 septembre 2026",Situation du jour (24h) Nouv. Cas,column,situation du jour (24h) nouv. cas,indicator
117,117,2026-09-08,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 08 septembre 2026",Situation du jour (24h) Décès communautaires (Swab+),column,situation du jour (24h) décès communautaires (swab+),indicator
117,117,2026-09-08,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 08 septembre 2026",Situation du jour (24h) Décès confirmés intra-CTE,column,situation du jour (24h) décès confirmés intra-cte,indicator
117,117,2026-09-08,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 08 septembre 2026",Situation du jour (24h) Total décès confirmés,column,situation du jour (24h) total décès confirmés,indicator
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",DPS,column,dps,dimension
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",Alertes Reçues Vivants,column,alertes reçues vivants,indicator
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",Alertes Reçues Décédés,column,alertes reçues décédés,indicator
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",Total alertes,column,total alertes,indicator
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",Alertes vérifiées et validées (cas suspect) Vivants,column,alertes vérifiées et validées (cas suspect) vivants,indicator
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",Alertes vérifiées et validées (cas suspect) Décédés,column,alertes vérifiées et validées (cas suspect) décédés,indicator
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",Alertes vérifiées et invalidées (non-cas suspect) Vivants,column,alertes vérifiées et invalidées (non-cas suspect) vivants,indicator
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",Alertes vérifiées et invalidées (non-cas suspect) Décédés,column,alertes vérifiées et invalidées (non-cas suspect) décédés,indicator
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",Nombre de suspects investigués,column,nombre de suspects investigués,indicator
117,117,2026-09-08,3,"Tableau 3. Situation des alertes notifiées par province, au 08 Septembre 2026",Nombre de suspects investigués et transférés au CT/CTE (du jour),column,nombre de suspects investigués et transférés au ct/cte (du jour),indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Indicateurs,column,indicateurs,dimension
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Ituri,column,ituri,dimension
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Nord-Kivu,column,nord-kivu,dimension
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Sud-Kivu,column,sud-kivu,dimension
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Tshopo,column,tshopo,dimension
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Haut-Uélé,column,haut-uélé,dimension
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Bas-Uélé,column,bas-uélé,dimension
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Global,column,global,dimension
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Complétude des rapports,row_label,complétude des rapports,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",% des PoE/PoC stratégiques fonctionnels,row_label,% des poe/poc stratégiques fonctionnels,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Nombre de personnes passées aux PoE/PoC,row_label,nombre de personnes passées aux poe/poc,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",% des voyageurs screenés,row_label,% des voyageurs screenés,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",% des voyageurs ayant lavé les mains,row_label,% des voyageurs ayant lavé les mains,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",% des voyageurs sensibilisés,row_label,% des voyageurs sensibilisés,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Nombre d’alertes notifiées,row_label,nombre d’alertes notifiées,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Nombre d’alertes vivantes validées (cas suspects),row_label,nombre d’alertes vivantes validées (cas suspects),indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",Nombre de corps sans vie interceptés ce jour,row_label,nombre de corps sans vie interceptés ce jour,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",% des cas suspects transférés au CT/CTE,row_label,% des cas suspects transférés au ct/cte,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",% des corps sans vie swabés/sécurisés,row_label,% des corps sans vie swabés/sécurisés,indicator
117,117,2026-09-08,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 08 Septembre 2026",% des cas suspects investigués dans 24 h,row_label,% des cas suspects investigués dans 24 h,indicator
118,118,2026-09-09,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 09 septembre 2026.",Province,column,province,dimension
118,118,2026-09-09,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 09 septembre 2026.",Nouveaux cas confirmés(24h),column,nouveaux cas confirmés(24h),indicator
118,118,2026-09-09,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 09 septembre 2026.",Cas confirmés,column,cas confirmés,indicator
118,118,2026-09-09,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 09 septembre 2026.",Décès (confirmés),column,décès (confirmés),indicator
118,118,2026-09-09,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 09 septembre 2026.",Létalité,column,létalité,indicator
118,118,2026-09-09,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 09 septembre 2026.",Zones de santé touchées,column,zones de santé touchées,dimension
118,118,2026-09-09,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 09 septembre 2026",Province / Zone de santé,column,province / zone de santé,dimension
118,118,2026-09-09,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 09 septembre 2026",Nombre cumulatif Cas (n),column,nombre cumulatif cas (n),indicator
118,118,2026-09-09,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 09 septembre 2026",Nombre cumulatif Décès (n),column,nombre cumulatif décès (n),indicator
118,118,2026-09-09,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 09 septembre 2026",Nombre cumulatif Létalité,column,nombre cumulatif létalité,indicator
118,118,2026-09-09,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 09 septembre 2026",Situation du jour (24h) Nouv. Cas,column,situation du jour (24h) nouv. cas,indicator
118,118,2026-09-09,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 09 septembre 2026",Situation du jour (24h) Décès communautaires (Swab+),column,situation du jour (24h) décès communautaires (swab+),indicator
118,118,2026-09-09,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 09 septembre 2026",Situation du jour (24h) Décès confirmés intra-CTE,column,situation du jour (24h) décès confirmés intra-cte,indicator
118,118,2026-09-09,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 09 septembre 2026",Situation du jour (24h) Total décès confirmés,column,situation du jour (24h) total décès confirmés,indicator
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",DPS,column,dps,dimension
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",Alertes Reçues Vivants,column,alertes reçues vivants,indicator
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",Alertes Reçues Décédés,column,alertes reçues décédés,indicator
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",Total alertes,column,total alertes,indicator
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",Alertes vérifiées et validées (cas suspect) Vivants,column,alertes vérifiées et validées (cas suspect) vivants,indicator
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",Alertes vérifiées et validées (cas suspect) Décédés,column,alertes vérifiées et validées (cas suspect) décédés,indicator
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",Alertes vérifiées et invalidées (non-cas suspect) Vivants,column,alertes vérifiées et invalidées (non-cas suspect) vivants,indicator
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",Alertes vérifiées et invalidées (non-cas suspect) Décédés,column,alertes vérifiées et invalidées (non-cas suspect) décédés,indicator
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",Nombre de suspects investigués,column,nombre de suspects investigués,indicator
118,118,2026-09-09,3,"Tableau 3. Situation des alertes notifiées par province, au 09 Septembre 2026",Nombre de suspects investigués et transférés au CT/CTE (du jour),column,nombre de suspects investigués et transférés au ct/cte (du jour),indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Indicateurs,column,indicateurs,dimension
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Ituri,column,ituri,dimension
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Nord-Kivu,column,nord-kivu,dimension
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Sud-Kivu,column,sud-kivu,dimension
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Tshopo,column,tshopo,dimension
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Haut-Uélé,column,haut-uélé,dimension
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Global,column,global,dimension
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Complétude des rapports,row_label,complétude des rapports,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",% des PoE/PoC stratégiques fonctionnels,row_label,% des poe/poc stratégiques fonctionnels,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Nombre de personnes passées aux PoE/PoC,row_label,nombre de personnes passées aux poe/poc,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",% des voyageurs screenés,row_label,% des voyageurs screenés,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",% des voyageurs ayant lavé les mains,row_label,% des voyageurs ayant lavé les mains,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",% des voyageurs sensibilisés,row_label,% des voyageurs sensibilisés,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Nombre d’alertes notifiées,row_label,nombre d’alertes notifiées,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Nombre d’alertes vivantes validées (cas suspects),row_label,nombre d’alertes vivantes validées (cas suspects),indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",Nombre de corps sans vie interceptés ce jour,row_label,nombre de corps sans vie interceptés ce jour,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",% des cas suspects transférés au CT/CTE,row_label,% des cas suspects transférés au ct/cte,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",% des corps sans vie swabés/sécurisés,row_label,% des corps sans vie swabés/sécurisés,indicator
118,118,2026-09-09,4,"Tableau 4. Situation indicateurs clés des PoC/PoE par province, en date du 09 Septembre 2026",% des cas suspects investigués dans 24 h,row_label,% des cas suspects investigués dans 24 h,indicator
119,119,2026-09-10,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 10 septembre 2026.",Province,column,province,dimension
119,119,2026-09-10,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 10 septembre 2026.",Nouveaux cas confirmés(24h),column,nouveaux cas confirmés(24h),indicator
119,119,2026-09-10,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 10 septembre 2026.",Cas confirmés,column,cas confirmés,indicator
119,119,2026-09-10,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 10 septembre 2026.",Décès (confirmés),column,décès (confirmés),indicator
119,119,2026-09-10,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 10 septembre 2026.",Létalité,column,létalité,indicator
119,119,2026-09-10,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 10 septembre 2026.",Zones de santé touchées,column,zones de santé touchées,dimension
119,119,2026-09-10,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 10 septembre 2026",Province / Zone de santé,column,province / zone de santé,dimension
119,119,2026-09-10,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 10 septembre 2026",Nombre cumulatif Cas (n),column,nombre cumulatif cas (n),indicator
119,119,2026-09-10,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 10 septembre 2026",Nombre cumulatif Décès (n),column,nombre cumulatif décès (n),indicator
119,119,2026-09-10,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 10 septembre 2026",Nombre cumulatif Létalité,column,nombre cumulatif létalité,indicator
119,119,2026-09-10,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 10 septembre 2026",Situation du jour (24h) Nouv. Cas,column,situation du jour (24h) nouv. cas,indicator
119,119,2026-09-10,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 10 septembre 2026",Situation du jour (24h) Décès communautaires (Swab+),column,situation du jour (24h) décès communautaires (swab+),indicator
119,119,2026-09-10,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 10 septembre 2026",Situation du jour (24h) Décès confirmés intra-CTE,column,situation du jour (24h) décès confirmés intra-cte,indicator
119,119,2026-09-10,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 10 septembre 2026",Situation du jour (24h) Total décès confirmés,column,situation du jour (24h) total décès confirmés,indicator
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",DPS,column,dps,dimension
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",Alertes Reçues Vivants,column,alertes reçues vivants,indicator
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",Alertes Reçues Décédés,column,alertes reçues décédés,indicator
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",Total alertes,column,total alertes,indicator
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",validées (cas suspect) Vivants,column,validées (cas suspect) vivants,indicator
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",validées (cas suspect) Décédés,column,validées (cas suspect) décédés,indicator
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",invalidées (non-cas suspect) Vivants,column,invalidées (non-cas suspect) vivants,indicator
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",invalidées (non-cas suspect) Décédés,column,invalidées (non-cas suspect) décédés,indicator
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",Nombre de suspects investigués,column,nombre de suspects investigués,indicator
119,119,2026-09-10,3,"Tableau 3. Situation des alertes notifiées par province, au 10 Septembre 2026",suspects investigués et transférés au CT/CTE (du jour),column,suspects investigués et transférés au ct/cte (du jour),indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Indicateurs,column,indicateurs,dimension
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Ituri,column,ituri,dimension
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Nord-Kivu,column,nord-kivu,dimension
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Sud-Kivu,column,sud-kivu,dimension
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Tshopo,column,tshopo,dimension
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Haut-Uélé,column,haut-uélé,dimension
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Global,column,global,dimension
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Complétude des rapports,row_label,complétude des rapports,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",% des PoE/PoC stratégiques fonctionnels,row_label,% des poe/poc stratégiques fonctionnels,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Nombre de personnes passées aux PoE/PoC,row_label,nombre de personnes passées aux poe/poc,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",% des voyageurs screenés,row_label,% des voyageurs screenés,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",% des voyageurs ayant lavé les mains,row_label,% des voyageurs ayant lavé les mains,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",% des voyageurs sensibilisés,row_label,% des voyageurs sensibilisés,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Nombre d’alertes notifiées,row_label,nombre d’alertes notifiées,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Nombre d’alertes vivantes validées (cas suspects),row_label,nombre d’alertes vivantes validées (cas suspects),indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",Nombre de corps sans vie interceptés ce jour,row_label,nombre de corps sans vie interceptés ce jour,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",% des cas suspects transférés au CT/CTE,row_label,% des cas suspects transférés au ct/cte,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",% des corps sans vie swabés/sécurisés,row_label,% des corps sans vie swabés/sécurisés,indicator
119,119,2026-09-10,4,"Tableau 4. Situation indicateurs clés des PoE/PoC par province, en date du 10 Septembre 2026",% des cas suspects investigués dans 24 h,row_label,% des cas suspects investigués dans 24 h,indicator
120,120,2026-09-11,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 11 septembre 2026.",Province,column,province,dimension
120,120,2026-09-11,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 11 septembre 2026.",Nouveaux cas confirmés(24h),column,nouveaux cas confirmés(24h),indicator
120,120,2026-09-11,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 11 septembre 2026.",Cas confirmés,column,cas confirmés,indicator
120,120,2026-09-11,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 11 septembre 2026.",Décès (confirmés),column,décès (confirmés),indicator
120,120,2026-09-11,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 11 septembre 2026.",Létalité,column,létalité,indicator
120,120,2026-09-11,1,"Tableau 1. Répartition des cas et décès confirmés par province touchée, au 11 septembre 2026.",Zones de santé touchées,column,zones de santé touchées,dimension
120,120,2026-09-11,2,"Tableau 2. Répartition des cas et décès confirmés par province et zone de santé, au 11 septembre 2026",Province / Zone de santé,column,province / zone de santé,dimension
