facility_id,facility_name,site_kind,place_key,health_zone,province,date_first_mentioned,sitrep_first_mentioned,first_mention_after_gap,date_first_planned,date_opening_announced,sitrep_opening_announced,date_opening_stated,date_first_in_service,status_latest,status_latest_date,beds_latest,beds_latest_date,date_last_mentioned,n_sitreps,n_events,aliases,flags
site-hopital-general-reference-province-bas-uele,hôpital général de référence de la province de Bas Uele,other,province bas uele,"",Bas-Uele,2026-07-26,073,FALSE,,,,,,mention_only,,,,2026-07-26,1,2,hôpital général de référence de la province de Bas Uele; hôpital général de référence de la province de Bas-Uélé,""
site-hopital-lengabo,hôpital de LENGABO,other,lengabo,Rwampara,Ituri,2026-06-01,018,FALSE,,,,,,mention_only,,,,2026-06-01,1,1,hôpital de LENGABO,""
site-hopital-libiki,hôpital Libiki,other,libiki,"",Haut-Uele,2026-07-30,077,TRUE,,,,,,mention_only,,,,2026-07-31,2,2,hôpital Libiki,""
site-hopital-matanda,hôpital Matanda,other,matanda,"",Nord-Kivu,2026-08-03,081,FALSE,,,,,,mention_only,,,,2026-08-03,1,1,hôpital Matanda,possible_host_variant;possible_same_site
site-hopital-militaire-mambangu,Hôpital militaire de Mambangu,other,mambangu,"",Nord-Kivu,2026-07-12,059,FALSE,,,,,,mention_only,,,,2026-07-12,1,1,Hôpital militaire de Mambangu,""
site-hopital-militaire-muhumba,Hopital Militaire de Muhumba,other,muhumba,Kaziba,Sud-Kivu,2026-06-10,027,FALSE,,,,,,mention_only,,,,2026-06-10,1,1,Hopital Militaire de Muhumba,""
site-hsr-matanda,HSR Matanda,other,matanda,Butembo,Nord-Kivu,2026-06-14,031,FALSE,,,,,,mention_only,,,,2026-06-14,1,1,HSR Matanda,possible_spelling_variant
site-iem-nyakunde,IEM Nyakunde,other,nyakunde,Nyakunde,Ituri,2026-05-22,008,FALSE,,,,,,mention_only,,,,2026-05-23,2,2,IEM Nyakunde,""
site-isolement-hgr-ps-heritage,isolement HGR PS Heritage,other,nizi,Nizi,Ituri,2026-07-02,049,FALSE,,,,,,mention_only,,,,2026-07-02,1,1,isolement HGR PS Heritage,""
site-jesus-est-sauveur-cbca,JESUS EST SAUVEUR CBCA,other,jesus est sauveur cbca,"","",2026-05-24,010,FALSE,,,,,,mention_only,,,,2026-05-24,1,1,JESUS EST SAUVEUR CBCA,""
site-jiba,Jiba,other,jiba,Jiba,Ituri,2026-06-04,021,FALSE,,,,,,mention_only,,,,2026-06-04,1,1,Jiba,""
site-kalagane,Kalagane,other,kalagane,"","",2026-06-11,028,FALSE,,,,,,mention_only,,,,2026-06-11,1,1,Kalagane,possible_host_variant
site-kami,KAMI,other,kami,"",Nord-Kivu,2026-06-21,038,FALSE,,,,,2026-06-21,operating,2026-06-21,,,2026-06-21,1,1,KAMI,""
site-linga,Linga,other,linga,Linga,Ituri,2026-06-04,021,FALSE,,,,,,mention_only,,,,2026-06-04,1,1,Linga,""
site-logo-angumu,Logo Angumu,other,logo angumu,"",Ituri,2026-06-04,021,FALSE,,,,,,mention_only,,,,2026-06-04,1,1,Logo Angumu,""
site-mahagi,Mahagi,other,mahagi,Mahagi,Ituri,2026-06-04,021,FALSE,,,,,,mention_only,,,,2026-06-04,1,1,Mahagi,""
site-matanda,Matanda,other,matanda,"",Nord-Kivu,2026-08-04,082,FALSE,,,,,2026-09-02,operating,2026-09-02,,,2026-09-02,2,2,Matanda,possible_host_variant;possible_same_site
site-maternite-clinique-elikya-mere-enfant,Maternité de Clinique Elikya Mère-enfant,other,rwampara,Rwampara,Ituri,2026-06-01,018,FALSE,,,,,,mention_only,,,,2026-06-01,1,1,Maternité de Clinique Elikya Mère-enfant,""
site-morgue-balidja,Morgue BALIDJA,other,morgue balidja,Rwampara,Ituri,2026-05-20,006_v2,FALSE,,,,,,mention_only,,,,2026-05-20,1,1,Morgue BALIDJA,""
site-morgue-ngalika,morgue de Ngalika,other,ngalika,"",Nord-Kivu,2026-08-24,102,FALSE,,,,,2026-08-24,incident,2026-08-24,,,2026-08-24,1,1,morgue de Ngalika,""
site-morgue-rekapi,morgue REKAPI,other,kisangani,Makiso Kisangani,Tshopo,2026-07-10,057,FALSE,,,,,,mention_only,,,,2026-07-10,1,1,morgue REKAPI,""
site-mta-ouragan,MTA OURAGAN,other,kihinga,Katwa,Nord-Kivu,2026-06-21,038,FALSE,,,,,,mention_only,,,,2026-06-21,1,1,MTA OURAGAN,""
site-nyarambe,Nyarambe,other,nyarambe,Nyarambe,Ituri,2026-06-04,021,FALSE,,,,,,mention_only,,,,2026-06-04,1,1,Nyarambe,""
site-orphelinat-saint-nicolas,orphelinat Saint-Nicolas,other,bankoko,Bunia,Ituri,2026-06-05,022,FALSE,,,,,,mention_only,,,,2026-06-05,1,1,orphelinat Saint-Nicolas,""
site-pavillon-militaire,pavillon militaire,other,pavillon militaire,Tshopo,Tshopo,2026-08-15,093,FALSE,,,,,2026-08-15,incident,2026-08-15,,,2026-08-19,2,2,pavillon militaire; Pavillon militaire,""
site-pavillon-militaire-hgr-makiso-kisangani,pavillon militaire de l’HGR Makiso-Kisangani,other,makiso kisangani,Makiso Kisangani,Tshopo,2026-08-12,090,FALSE,,,,,,mention_only,,,,2026-08-12,1,1,pavillon militaire de l’HGR Makiso-Kisangani,""
site-pekis,PEKIS,other,pekis,"",Tshopo,2026-09-01,110,FALSE,,,,,,mention_only,,,,2026-09-01,1,1,PEKIS,""
site-pnc,PNC,other,bunia,Bunia,Ituri,2026-05-23,009,FALSE,,,,,,mention_only,,,,2026-05-23,1,1,PNC,""
site-polyclinique-art,Polyclinique ART,other,poly art,"",Tshopo,2026-08-21,099,FALSE,,,,,,mention_only,,,,2026-08-28,3,3,polyclinique ART; Polyclinique ART,""
site-polyclinique-limbi-angaika,Polyclinique Limbi Angaika,other,limbi angaika,"","",2026-05-24,010,FALSE,,,,,,mention_only,,,,2026-05-24,1,1,Polyclinique Limbi Angaika,""
site-polyclinique-millenaire,Polyclinique Millénaire,other,poly millenaire,"",Tshopo,2026-08-30,108,FALSE,,,,,,mention_only,,,,2026-08-30,1,1,Polyclinique Millénaire,""
site-polyclinique-rekapi,Polyclinique Rekapi,other,poly rekapi,Kabondo,Tshopo,2026-08-10,088,FALSE,,,,,,mention_only,,,,2026-09-11,3,3,polyclinique REKAPI; Polyclinique Rekapi,""
site-poste-sante-3e-zone-defense,poste de santé de la 3e Zone de Défense,other,makiso kis,"",Tshopo,2026-08-22,100,FALSE,,,,,,mention_only,,,,2026-08-22,1,1,poste de santé de la 3e Zone de Défense,""
site-poste-sante-amani,Poste de santé Amani,other,amani,Mongbwalu,Ituri,2026-05-20,006,FALSE,,,,,,mention_only,,,,2026-05-21,3,3,Poste de santé Amani,""
site-poste-sante-nzinzi,Poste de Santé Nzinzi,other,nzinzi,Katana,Sud-Kivu,2026-06-10,027,FALSE,,,,,,mention_only,,,,2026-06-10,1,1,Poste de Santé Nzinzi,""
site-poste-sante-victoire,Poste de Santé la Victoire,other,victoire,Rwampara,Ituri,2026-05-19,005,FALSE,,,,,,mention_only,,,,2026-05-19,1,1,Poste de Santé la Victoire,""
site-prison-centrale,Prison centrale,other,prison centrale,"",Tshopo,2026-08-21,099,FALSE,,,,,,mention_only,,,,2026-08-21,1,1,Prison centrale,""
site-ps-arche-noe,PS Arche de Noé,other,ps arche noe,"",Ituri,2026-06-08,025,FALSE,,,,,,mention_only,,,,2026-06-08,1,1,PS Arche de Noé,""
site-ps-baraka,PS Baraka,other,ps baraka,"",Ituri,2026-07-03,050,FALSE,,,,,,mention_only,,,,2026-07-03,1,1,PS Baraka,""
site-ps-benedicte,PS Benedicte,other,ps benedicte,"",Ituri,2026-06-27,044,TRUE,,,,,,mention_only,,,,2026-06-27,1,1,PS Benedicte,""
site-ps-benjamine,PS Benjamine,other,benjamine,"","",2026-07-01,048,FALSE,,,,,,mention_only,,,,2026-07-01,1,1,PS Benjamine,""
site-ps-bora-uzima,PS Bora Uzima,other,ps bora uzima,"","",2026-06-30,047,FALSE,,,,,,mention_only,,,,2026-06-30,1,1,PS Bora Uzima,possible_spelling_variant
site-ps-cbca,PS CBCA,other,ps cbca,"",Ituri,2026-07-30,077,TRUE,,,,,,mention_only,,,,2026-07-31,2,2,PS CBCA,""
site-ps-espoir,PS Espoir,other,rwampara,Rwampara,Ituri,2026-06-01,018,FALSE,,,,,,closed,2026-06-01,,,2026-06-01,1,1,PS Espoir,""
site-ps-guerison,PS Guerison,other,guerison,"","",2026-07-01,048,FALSE,,,,,,mention_only,,,,2026-07-01,1,1,PS Guerison,""
site-ps-jules,PS JULES,other,ps jules,"",Ituri,2026-07-18,065,FALSE,,,,,,mention_only,,,,2026-07-18,1,1,PS JULES,""
site-ps-katoto,PS Katoto,other,katoto,"","",2026-06-29,046,TRUE,,,,,,mention_only,,,,2026-06-30,2,2,PS Katoto,""
site-ps-maman-mwilu,PS Maman mwilu,other,maman mwilu,"","",2026-07-01,048,FALSE,,,,,,mention_only,,,,2026-07-01,1,1,PS Maman mwilu,""
site-ps-maranatha,PS Maranatha,other,ps maranatha,"","",2026-06-29,046,TRUE,,,,,,mention_only,,,,2026-06-30,2,2,PS Maranatha,possible_spelling_variant
site-ps-rapha,PS rapha,other,rapha,"","",2026-07-01,048,FALSE,,,,,,mention_only,,,,2026-07-01,1,1,PS rapha,""
site-ps-sagesse,PS la sagesse,other,sagesse,"","",2026-07-01,048,FALSE,,,,,,mention_only,,,,2026-07-01,1,1,PS la sagesse,""
site-ps-sante-abord,PS sante d’abord,other,ps sante abord,"","",2026-06-29,046,TRUE,,,,,,mention_only,,,,2026-06-30,2,2,PS sante d’abord,""
site-ps-seule-fois-sauve,PS seule la fois sauve,other,ps seule fois sauve,"",Ituri,2026-06-27,044,TRUE,,,,,,mention_only,,,,2026-06-27,1,1,PS seule la fois sauve,""
site-ps-siloe,PS Siloe,other,ps siloe,"","",2026-06-30,047,FALSE,,,,,,mention_only,,,,2026-06-30,1,1,PS Siloe,""
site-ps-solution,PS la Solution,other,rwampara,Rwampara,Ituri,2026-06-01,018,FALSE,,,,,,closed,2026-06-01,,,2026-06-01,1,1,PS la Solution,""
site-ps-tuluza,PS Tuluza,other,tuluza,"","",2026-07-01,048,FALSE,,,,,,mention_only,,,,2026-07-01,1,1,PS Tuluza,""
site-ps-tumaini,PS Tumaini,other,rwampara,Rwampara,Ituri,2026-06-01,018,FALSE,,,,,,closed,2026-06-01,,,2026-06-01,1,1,PS Tumaini,""
site-ps-uhuru,PS Uhuru,other,ps uhuru,"","",2026-06-30,047,FALSE,,,,,,mention_only,,,,2026-06-30,1,1,PS Uhuru,""
site-ps-umoja,PS Umoja,other,lembabo,Bunia,Ituri,2026-06-04,021,FALSE,,,,,,mention_only,,,,2026-07-01,2,2,PS Umoja,""
site-ps-uponyadji,PS Uponyadji,other,rwampara,Rwampara,Ituri,2026-06-01,018,FALSE,,,,,,closed,2026-06-01,,,2026-06-01,1,1,PS Uponyadji,""
site-ps-ushindi,PS Ushindi,other,ps ushindi,"","",2026-06-29,046,TRUE,,,,,,mention_only,,,,2026-06-30,2,2,PS Ushindi,""
site-ps-yesu-ni-jibu,PS Yesu ni Jibu,other,ps yesu ni jibu,"","",2026-06-30,047,FALSE,,,,,,mention_only,,,,2026-06-30,1,1,PS Yesu ni Jibu,""
site-psa-tout-est-grace,PSA Tout est grace,other,psa tout est grace,"","",2026-06-30,047,FALSE,,,,,,mention_only,,,,2026-06-30,1,1,PSA Tout est grace,""
site-rimba,Rimba,other,rimba,Rimba,Ituri,2026-06-04,021,FALSE,,,,,,mention_only,,,,2026-06-04,1,1,Rimba,""
site-rwambuzi,Rwambuzi,other,bunia,Bunia,Ituri,2026-08-04,082,FALSE,,,,,,mention_only,,,,2026-08-04,1,1,Rwambuzi,possible_host_variant
site-simbiliabo,Simbiliabo,other,simbiliabo,Bunia,Ituri,2026-07-18,065,FALSE,,,,,,mention_only,,,,2026-07-18,1,1,Simbiliabo,possible_spelling_variant
site-simbiliambo,Simbiliambo,other,bunia,Bunia,Ituri,2026-08-04,082,FALSE,,,,,,mention_only,,,,2026-08-04,1,1,Simbiliambo,possible_spelling_variant
site-site-transit-refugies,site de transit des réfugiés,other,site transit refugies,"","",2026-06-15,032,FALSE,,,,,,mention_only,,,,2026-06-15,1,1,site de transit des réfugiés,""
site-solferino,Solferino,other,solferino,"",Nord-Kivu,2026-09-09,118,FALSE,,,,,,mention_only,,,,2026-09-09,1,1,Solferino,""
site-source-vie,Source de Vie,other,katwa,Katwa,Nord-Kivu,2026-06-17,034,FALSE,,,,,,mention_only,,,,2026-06-17,1,1,Source de Vie,""
site-tente-hgr-nizi,tente de l’HGR Nizi,other,nizi,Nizi,Ituri,2026-06-30,047,FALSE,2026-06-30,,,,,under_construction,2026-06-30,,,2026-06-30,1,1,tente de l’HGR Nizi,""
site-thwamahavuka,Thwamahavuka,other,thwamahavuka,Beni,Nord-Kivu,2026-06-14,031,FALSE,,,,,,mention_only,,,,2026-06-14,1,1,Thwamahavuka,""
site-tm-green-world-hospi,TM green World Hospi,other,tm green world hospi,"","",2026-06-30,047,FALSE,,,,,,mention_only,,,,2026-06-30,1,1,TM green World Hospi,""
site-top-sante,Top Santé,other,top sante,Bunia,"",2026-05-29,015,FALSE,,,,,,mention_only,,,,2026-05-29,1,1,Top Santé,""
site-ucbc,UCBC,other,beni,Beni,Nord-Kivu,2026-06-13,030,TRUE,,,,,,mention_only,,,,2026-06-13,1,1,UCBC,""
site-unite-triage-hgr-vuhovi,unité de triage de l’HGR Vuhovi,other,vuhovi,Vuhovi,Nord-Kivu,2026-08-12,090,FALSE,2026-08-12,,,,,under_construction,2026-08-12,,,2026-08-12,1,1,unité de triage de l’HGR Vuhovi,""
ct-1ct-sota,1CT SOTA,transit_centre,sota,Nyankunde,Ituri,2026-07-03,050,FALSE,,,,,2026-07-03,operating,2026-07-03,,,2026-07-03,1,1,1CT SOTA,""
ct-bambu,CT Bambu,transit_centre,bambu,Bambu,Ituri,2026-05-27,013,FALSE,,,,,2026-05-27,strained,2026-08-09,,,2026-08-09,9,9,CT Bambu; CT BAMBU; CT de Bambu,possible_same_site
ct-beni,CT de Beni,transit_centre,beni,Beni,Nord-Kivu,2026-07-02,049,FALSE,2026-08-03,,,,2026-07-02,operating,2026-09-02,,,2026-09-02,6,6,Beni; CT de Beni; CT de l’HGR de Beni,possible_same_site
ct-bunia,CT Bunia,transit_centre,bunia,Bunia,Ituri,2026-05-23,009,FALSE,,,,,2026-05-23,operating,2026-08-26,,,2026-08-26,2,2,CT Bunia,possible_host_variant;possible_same_host;possible_same_site
ct-camp-deplaces-kingoze,CT du camp de déplacés de Kingoze,transit_centre,kingoze,"",Ituri,2026-07-10,057,FALSE,,2026-07-10,057,,,opened,2026-07-10,,,2026-07-10,1,1,CT du camp de déplacés de Kingoze,""
ct-camp-kingozi,CT du camp de Kingozi,transit_centre,camp kingozi,"",Ituri,2026-07-12,059,FALSE,,,,,2026-07-12,expanded,2026-07-12,,,2026-07-12,1,1,CT du camp de Kingozi,""
ct-ctem,CTEM,transit_centre,ctem,"",Ituri,2026-07-21,068,FALSE,,,,,2026-07-21,operating,2026-07-21,,,2026-07-21,1,1,CTEM,""
ct-cub,CUB,transit_centre,cub,"",Sud-Kivu,2026-08-27,105,FALSE,,,,,2026-08-27,operating,2026-08-27,,,2026-08-27,1,1,CUB,""
ct-elikia,CT Elikia,transit_centre,elikia,Bunia,Ituri,2026-08-26,104,FALSE,,,,,2026-08-26,operating,2026-08-27,,,2026-08-27,2,2,CT Elikia,""
ct-fataki,CT Fataki,transit_centre,fataki,Fataki,Ituri,2026-07-14,061,FALSE,,,,,2026-07-14,operating,2026-07-14,,,2026-07-14,1,1,CT Fataki,possible_same_site
ct-fomulac,FOMULAC,transit_centre,fomulac,Katana,Sud-Kivu,2026-08-27,105,FALSE,,,,,2026-08-27,operating,2026-08-27,,,2026-08-27,1,1,FOMULAC,possible_same_site
ct-hc-kisangani,CT de l'HC Kisangani,transit_centre,kisangani,Makiso Kisangani,Tshopo,2026-08-03,081,FALSE,,,,,2026-08-03,operating,2026-08-04,20,2026-08-03,2026-08-04,2,2,CT de l'HC Kisangani,possible_same_site
ct-heal-africa,CT HEAL AFRICA,transit_centre,heal africa,Goma,Nord-Kivu,2026-05-27,013,FALSE,,,,,2026-05-27,operating,2026-05-28,19,2026-05-28,2026-06-02,3,3,CT HEAL AFRICA; Heal Africa,""
ct-hgr-bunia,CT HGR Bunia,transit_centre,bunia,Bunia,Ituri,2026-07-14,061,FALSE,,,,,2026-07-14,operating,2026-07-14,,,2026-07-14,1,1,CT HGR Bunia,possible_host_variant;possible_same_host;possible_same_site
ct-hgr-buta,HGR de Buta,transit_centre,buta,Buta,Bas-Uele,2026-08-19,097,FALSE,2026-09-06,,,,,planned,2026-09-06,,,2026-09-06,7,7,centre de transit à l’HGR de Buta; HGR de Buta,""
ct-hgr-kilo,HGR Kilo,transit_centre,kilo,Kilo,Ituri,2026-05-24,010,FALSE,,,,,2026-07-30,strained,2026-07-31,,,2026-07-31,5,5,HGR Kilo,""
ct-hgr-makiso-kisangani,centre de transit de l'HGR Makiso-Kisangani,transit_centre,makiso kisangani,Makiso Kisangani,Tshopo,2026-09-09,118,FALSE,,,,,2026-09-09,operating,2026-09-12,,,2026-09-12,4,4,centre de transit de l'HGR Makiso-Kisangani; CT de l’HGR Makiso-Kisangani,possible_same_site
ct-hgr-musienene,CT de l’HGR de Musienene,transit_centre,musienene,Musienene,Nord-Kivu,2026-07-01,048,FALSE,2026-08-03,,,,2026-07-01,under_construction,2026-09-05,,,2026-09-05,14,14,CT de l’HGR de Musienene; CT de l'HGR Musienene; CT de Musienene; CT Musienene,possible_same_site
ct-hgr-nia-nia,CT de Nia-Nia,transit_centre,nia nia,Nia Nia,Ituri,2026-07-11,058,FALSE,,,,,2026-07-11,strained,2026-08-10,,,2026-08-10,2,2,CT de Nia-Nia; CT HGR Nia-Nia,possible_same_site
ct-kanzuli,CT Kanzuli,transit_centre,kanzuli,"",Nord-Kivu,2026-08-10,088,FALSE,,,,,2026-08-10,operating,2026-08-10,,,2026-08-10,1,1,CT Kanzuli,""
ct-kigonze,CT de Kigonze,transit_centre,kigonze,Bunia,Ituri,2026-08-26,104,FALSE,,,,,2026-08-26,operating,2026-09-08,,,2026-09-08,6,6,CT de Kigonze; CT Kigonze,possible_same_site
ct-limba,centre de transit de Limba,transit_centre,limba,Viadana,Bas-Uele,2026-08-20,098,FALSE,,,,,2026-08-20,operating,2026-08-20,3,2026-08-20,2026-08-20,1,1,centre de transit de Limba,""
ct-logo,CT Logo,transit_centre,logo,Logo,Ituri,2026-07-06,053,FALSE,,,,,2026-07-06,operating,2026-07-06,,,2026-07-06,1,1,CT Logo,possible_same_site
ct-lolwa,CT de Lolwa,transit_centre,lolwa,Lolwa,Ituri,2026-08-30,108,FALSE,,,,,2026-08-30,strained,2026-09-01,,,2026-09-01,3,3,CT de Lolwa,possible_same_site
ct-lwiro,CT de Lwiro,transit_centre,lwiro,Miti Murhesa,Sud-Kivu,2026-08-27,105,FALSE,,,,,2026-08-27,operating,2026-08-27,,,2026-08-27,1,1,CT de Lwiro,possible_same_site
ct-mangala,CT de Mangala,transit_centre,mangala,Mangala,Ituri,2026-09-08,117,FALSE,,,,,2026-09-08,operating,2026-09-08,,,2026-09-08,1,1,CT de Mangala,possible_same_site
ct-matanda,CT de Matanda,transit_centre,matanda,"",Nord-Kivu,2026-08-24,102,FALSE,2026-08-24,,,,,under_construction,2026-08-24,,,2026-08-24,1,1,CT de Matanda,possible_same_site
ct-mayogo,CT de Mayogo,transit_centre,mayogo,Isiro,Haut-Uele,2026-09-04,113,FALSE,,,,,2026-09-04,operating,2026-09-04,,,2026-09-04,1,1,CT de Mayogo,""
ct-mpox,CT Mpox,transit_centre,mpox,"","",2026-08-04,082,FALSE,,,,,,mention_only,,,,2026-08-04,1,1,CT Mpox,""
ct-nizi,CT Nizi,transit_centre,nizi,Nizi,Ituri,2026-07-07,054,FALSE,,,,,2026-07-07,operating,2026-07-14,,,2026-07-14,4,4,CT Nizi,possible_same_site
ct-nyangezi,Nyangezi,transit_centre,nyangezi,Nyangezi,Sud-Kivu,2026-08-27,105,FALSE,,,,,2026-08-27,operating,2026-08-27,,,2026-08-27,1,1,Nyangezi,""
ct-oicha,CT d’Oicha,transit_centre,oicha,Oicha,Nord-Kivu,2026-06-24,041,FALSE,,,,,2026-07-23,operating,2026-08-18,,,2026-08-18,3,3,CT d’Oicha; CT de l’HGR Oicha; CT OICHA,possible_same_site
ct-rwampara,CT de Rwampara,transit_centre,rwampara,Rwampara,Ituri,2026-05-24,010,FALSE,,,,,2026-05-24,incident,2026-05-27,,,2026-05-27,2,2,CT de Rwampara,possible_same_site
ct-sota,CT Sota,transit_centre,sota,Nyankunde,Ituri,2026-07-05,052,FALSE,,,,,2026-07-05,operating,2026-07-15,,,2026-07-15,7,7,CT Sota; CT SOTA,possible_same_site
ct-uob,centre de transit de l'UOB,transit_centre,uob,"",Sud-Kivu,2026-07-12,059,FALSE,,,,,2026-07-12,operating,2026-07-12,,,2026-07-12,1,1,centre de transit de l'UOB,""
ct-vuhovi,CT de Vuhovi,transit_centre,vuhovi,Vuhovi,Nord-Kivu,2026-08-19,097,FALSE,,,,,2026-08-19,operating,2026-08-19,,,2026-08-19,1,1,CT de Vuhovi,""
cte-aru,Aru,treatment_centre,aru,Aru,Ituri,2026-06-24,041,FALSE,,2026-06-25,042,,2026-06-24,strained,2026-08-15,,,2026-08-15,8,8,Aru; CTE Aru; CTE d'Aru; CTE HGR/Aru,possible_same_site
cte-bafwasende,CTE de Bafwasende,treatment_centre,bafwasende,Bafwasende,Tshopo,2026-09-07,116,FALSE,2026-09-07,,,,,under_construction,2026-09-12,,,2026-09-12,6,6,Bafwasende; CTE de Bafwasende,""
cte-bambu,CTE de Bambu,treatment_centre,bambu,Bambu,Ituri,2026-06-04,021,FALSE,2026-08-16,,,,2026-06-08,under_construction,2026-09-05,,,2026-09-05,27,33,Bambu; CTE de Bambu,possible_same_site
cte-beni,CTE Beni,treatment_centre,beni,Beni,Nord-Kivu,2026-06-29,046,TRUE,,2026-07-04,051,,2026-06-29,operating,2026-09-08,20,2026-07-04,2026-09-08,15,15,CTE Beni; CTE de Beni; CTE de l'HGR Beni; CTE de l'HGR de Beni; CTE de l’HGR de Beni; CTE-Beni,possible_same_site
cte-boma-mangbetu,CTE de Boma Mangbetu,treatment_centre,boma mangbetu,Boma Mangbetu,Haut-Uele,2026-07-30,077,TRUE,,,,,2026-07-30,operating,2026-09-12,,,2026-09-12,3,3,CTE de Boma Mangbetu,""
cte-bunia,CTE Bunia,treatment_centre,bunia,Bunia,Ituri,2026-05-29,015,FALSE,2026-05-29,,,,2026-05-30,operating,2026-09-11,,,2026-09-11,23,24,Bunia; CTE Bunia; CTE de Bunia,possible_host_variant;possible_same_host;possible_same_site
cte-buta,CTE de Buta,treatment_centre,buta,Buta,Bas-Uele,2026-08-17,095,FALSE,2026-08-21,,,,2026-08-17,under_construction,2026-08-22,,,2026-08-22,4,5,CTE de Buta; CTE provisoire de Buta,""
cte-butembo,CTE Butembo,treatment_centre,butembo,Butembo,Nord-Kivu,2026-07-06,053,FALSE,,,,,2026-07-06,strained,2026-09-12,,,2026-09-12,4,4,CTE Butembo; CTE/CT de Butembo,possible_same_host
cte-celui-isiro,celui d’Isiro,treatment_centre,isiro,Isiro,Haut-Uele,2026-09-09,118,FALSE,,,,,2026-09-09,strained,2026-09-12,,,2026-09-12,4,4,celui d’Isiro,""
cte-cinquantenaire,CTE Cinquantenaire,treatment_centre,cinquantenaire,Makiso Kisangani,Tshopo,2026-07-14,061,FALSE,,,,,2026-07-14,operating,2026-07-24,,,2026-07-24,3,3,CTE Cinquantenaire; CTE du Cinquantenaire,""
cte-cme,CTE CME,treatment_centre,rwampara,Rwampara,Ituri,2026-05-25,011,FALSE,2026-05-25,,,,2026-05-27,operating,2026-09-04,27,2026-05-28,2026-09-04,28,29,CME; CTC CME; CTE CME; CTE du CME; CTE-CME,""
cte-cme-bunia,CTE CME Bunia,treatment_centre,bunia,Bunia,Ituri,2026-05-26,012,FALSE,2026-05-26,2026-06-25,042,,2026-06-11,incident,2026-08-05,,,2026-08-05,19,20,CME Bunia; CME BUNIA; CTE au CME Bunia; CTE CME Bunia; CTE CME de Bunia; CTE CME/Bunia; CTE/CME-Bunia; CTE/CME-BUNIA,possible_host_variant;possible_same_site
cte-cme-nyankunde,CTE CME Nyankunde,treatment_centre,nyankunde,Nyankunde,Ituri,2026-06-14,031,FALSE,,,,,2026-06-14,operating,2026-06-22,,,2026-06-22,2,2,CTE CME Nyankunde; CTE/CME Nyankunde,possible_host_variant;possible_same_site
cte-cme-rwampara,Centre de Traitement Ebola (CTE) normé de CME Rwampara,treatment_centre,rwampara,Rwampara,Ituri,2026-05-31,017,FALSE,,2026-05-31,017,,2026-07-15,strained,2026-07-15,,,2026-07-15,3,3,Centre de Traitement Ebola (CTE) normé de CME Rwampara; CTE CME de Rwampara; CTE normé CME Rwampara,possible_host_variant
cte-cth-isiro,CTH d’Isiro,treatment_centre,isiro,Isiro,Haut-Uele,2026-08-12,090,FALSE,,,,,2026-08-12,operating,2026-08-12,,,2026-08-12,1,1,CTH d’Isiro,""
cte-ctm,CTM,treatment_centre,ctm,"",Tshopo,2026-09-06,115,FALSE,,,,,,mention_only,,,,2026-09-06,1,1,CTM,""
cte-ctmi,CTMI,treatment_centre,ctmi,"",Tshopo,2026-08-05,083,FALSE,2026-08-05,,,,,planned,2026-09-11,,,2026-09-11,3,3,CTMI,""
cte-elikya,CTE Elikya,treatment_centre,elikya,Bunia,Ituri,2026-06-10,027,FALSE,2026-06-11,,,,2026-06-10,operating,2026-08-23,,,2026-08-23,22,23,centre de traitement Elikya; CTE Elikya; CTE ELIKYA; CTE Elykia; Elykia,possible_same_site
cte-elikya-bunia,CTE Elikya/Bunia,treatment_centre,bunia,Bunia,Ituri,2026-07-05,052,FALSE,2026-07-05,,,,,under_construction,2026-07-05,,,2026-07-05,1,1,CTE Elikya/Bunia,""
cte-elikya-zs-bunia,CTE Elikya/ZS Bunia,treatment_centre,bunia,Bunia,Ituri,2026-06-27,044,TRUE,,,,,2026-06-27,operating,2026-06-27,,,2026-06-27,1,1,CTE Elikya/ZS Bunia,""
cte-fataki,CTE de Fataki,treatment_centre,fataki,Fataki,Ituri,2026-07-30,077,TRUE,2026-08-05,,,,2026-07-30,strained,2026-08-17,,,2026-08-17,8,8,CTE de Fataki; CTE Fataki; Fataki,possible_same_site
cte-foner-mambasa,CTE de Foner Mambasa,treatment_centre,foner mambasa,"",Ituri,2026-07-26,073,FALSE,,,,,2026-07-26,operating,2026-07-26,,,2026-07-26,1,1,CTE de Foner Mambasa,""
cte-gombari,Gombari,treatment_centre,gombari,Gombari,Haut-Uele,2026-09-12,121,FALSE,,,,,2026-09-12,operating,2026-09-12,,,2026-09-12,1,1,Gombari,""
cte-hc-kisangani,CTE HC Kisangani,treatment_centre,kisangani,Makiso Kisangani,Tshopo,2026-07-18,065,FALSE,,,,,2026-07-18,operating,2026-08-22,14,2026-08-22,2026-08-22,13,13,CTE de l'HC Kisangani; CTE HC de Kisangani; CTE HC Kisangani,possible_same_site
cte-hckis,CTE HCKis,treatment_centre,hckis,"",Tshopo,2026-07-21,068,FALSE,,,,,2026-07-21,operating,2026-07-22,,,2026-07-22,2,2,CTE HCKis; CTE HCKIS,possible_same_site
