sitrep,version,report_date,era,indicator_id,status,n_values,n_nd,places
111,1,2026-09-02,prose,patients_isolated,reported,3,0,ituri;nord-kivu;tshopo
111,1,2026-09-02,prose,patients_start_day,absent,0,0,""
111,1,2026-09-02,prose,patients_suspect,absent,0,0,""
112,1,2026-09-03,prose,admissions_24h,reported,3,0,haut-uele;ituri;nord-kivu
112,1,2026-09-03,prose,admissions_cumulative,absent,0,0,""
112,1,2026-09-03,prose,beds_total,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
112,1,2026-09-03,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
112,1,2026-09-03,prose,facility_closed,absent,0,0,""
112,1,2026-09-03,prose,facility_expanded,reported,2,0,ct-bambu;ct-nizi
112,1,2026-09-03,prose,facility_incident,absent,0,0,""
112,1,2026-09-03,prose,facility_saturated,reported,1,0,cte-lita
112,1,2026-09-03,prose,occupancy_rate,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
112,1,2026-09-03,prose,patients_confirmed,absent,0,0,""
112,1,2026-09-03,prose,patients_isolated,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
112,1,2026-09-03,prose,patients_start_day,absent,0,0,""
112,1,2026-09-03,prose,patients_suspect,absent,0,0,""
113,1,2026-09-04,prose,admissions_24h,reported,4,0,haut-uele;ituri;nord-kivu;sud-kivu
113,1,2026-09-04,prose,admissions_cumulative,absent,0,0,""
113,1,2026-09-04,prose,beds_total,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
113,1,2026-09-04,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
113,1,2026-09-04,prose,facility_closed,absent,0,0,""
113,1,2026-09-04,prose,facility_expanded,reported,2,0,ct-bambu;ct-nizi
113,1,2026-09-04,prose,facility_incident,absent,0,0,""
113,1,2026-09-04,prose,facility_saturated,reported,5,0,ct-logo;ct-mambasa;ct-nizi;cte-cme-bunia;cte-lita
113,1,2026-09-04,prose,occupancy_rate,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
113,1,2026-09-04,prose,patients_confirmed,absent,0,0,""
113,1,2026-09-04,prose,patients_isolated,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
113,1,2026-09-04,prose,patients_start_day,absent,0,0,""
113,1,2026-09-04,prose,patients_suspect,absent,0,0,""
114,1,2026-09-05,prose,admissions_24h,reported,3,0,haut-uele;ituri;nord-kivu
114,1,2026-09-05,prose,admissions_cumulative,absent,0,0,""
114,1,2026-09-05,prose,beds_total,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
114,1,2026-09-05,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
114,1,2026-09-05,prose,facility_closed,absent,0,0,""
114,1,2026-09-05,prose,facility_expanded,absent,0,0,""
114,1,2026-09-05,prose,facility_incident,absent,0,0,""
114,1,2026-09-05,prose,facility_saturated,absent,0,0,""
114,1,2026-09-05,prose,occupancy_rate,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
114,1,2026-09-05,prose,patients_confirmed,absent,0,0,""
114,1,2026-09-05,prose,patients_isolated,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
114,1,2026-09-05,prose,patients_start_day,absent,0,0,""
114,1,2026-09-05,prose,patients_suspect,absent,0,0,""
115,1,2026-09-06,prose,admissions_24h,reported,3,0,haut-uele;ituri;nord-kivu
115,1,2026-09-06,prose,admissions_cumulative,absent,0,0,""
115,1,2026-09-06,prose,beds_total,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
115,1,2026-09-06,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
115,1,2026-09-06,prose,facility_closed,absent,0,0,""
115,1,2026-09-06,prose,facility_expanded,absent,0,0,""
115,1,2026-09-06,prose,facility_incident,absent,0,0,""
115,1,2026-09-06,prose,facility_saturated,absent,0,0,""
115,1,2026-09-06,prose,occupancy_rate,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
115,1,2026-09-06,prose,patients_confirmed,absent,0,0,""
115,1,2026-09-06,prose,patients_isolated,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
115,1,2026-09-06,prose,patients_start_day,absent,0,0,""
115,1,2026-09-06,prose,patients_suspect,absent,0,0,""
116,1,2026-09-07,prose,admissions_24h,reported,4,0,haut-uele;ituri;nord-kivu;sud-kivu
116,1,2026-09-07,prose,admissions_cumulative,absent,0,0,""
116,1,2026-09-07,prose,beds_total,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
116,1,2026-09-07,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
116,1,2026-09-07,prose,facility_closed,absent,0,0,""
116,1,2026-09-07,prose,facility_expanded,absent,0,0,""
116,1,2026-09-07,prose,facility_incident,absent,0,0,""
116,1,2026-09-07,prose,facility_saturated,reported,6,0,ct-kilo;ct-lolwa;ct-mambasa;ct-nizi;cte-isiro;cte-pawa
116,1,2026-09-07,prose,occupancy_rate,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
116,1,2026-09-07,prose,patients_confirmed,absent,0,0,""
116,1,2026-09-07,prose,patients_isolated,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
116,1,2026-09-07,prose,patients_start_day,absent,0,0,""
116,1,2026-09-07,prose,patients_suspect,absent,0,0,""
117,1,2026-09-08,prose,admissions_24h,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
117,1,2026-09-08,prose,admissions_cumulative,absent,0,0,""
117,1,2026-09-08,prose,beds_total,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
117,1,2026-09-08,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
117,1,2026-09-08,prose,facility_closed,absent,0,0,""
117,1,2026-09-08,prose,facility_expanded,absent,0,0,""
117,1,2026-09-08,prose,facility_incident,absent,0,0,""
117,1,2026-09-08,prose,facility_saturated,reported,8,0,ct-kilo;ct-lolwa;ct-mambasa;ct-mandima;ct-mangala;ct-nizi;cte-isiro;cte-pawa
117,1,2026-09-08,prose,occupancy_rate,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
117,1,2026-09-08,prose,patients_confirmed,absent,0,0,""
117,1,2026-09-08,prose,patients_isolated,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
117,1,2026-09-08,prose,patients_start_day,absent,0,0,""
117,1,2026-09-08,prose,patients_suspect,absent,0,0,""
118,1,2026-09-09,prose,admissions_24h,reported,3,0,haut-uele;ituri;nord-kivu
118,1,2026-09-09,prose,admissions_cumulative,absent,0,0,""
118,1,2026-09-09,prose,beds_total,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
118,1,2026-09-09,prose,exits_24h,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
118,1,2026-09-09,prose,facility_closed,absent,0,0,""
118,1,2026-09-09,prose,facility_expanded,reported,1,0,cte-isiro
118,1,2026-09-09,prose,facility_incident,absent,0,0,""
118,1,2026-09-09,prose,facility_saturated,reported,8,0,ct-kilo;ct-lolwa;ct-mambasa;ct-mandima;ct-mangala;ct-nizi;cte-isiro;cte-pawa
118,1,2026-09-09,prose,occupancy_rate,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
118,1,2026-09-09,prose,patients_confirmed,absent,0,0,""
118,1,2026-09-09,prose,patients_isolated,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
118,1,2026-09-09,prose,patients_start_day,absent,0,0,""
118,1,2026-09-09,prose,patients_suspect,absent,0,0,""
119,1,2026-09-10,prose,admissions_24h,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
119,1,2026-09-10,prose,admissions_cumulative,absent,0,0,""
119,1,2026-09-10,prose,beds_total,reported,3,0,haut-uele;ituri;tshopo
119,1,2026-09-10,prose,exits_24h,reported,2,0,ituri;nord-kivu
119,1,2026-09-10,prose,facility_closed,absent,0,0,""
119,1,2026-09-10,prose,facility_expanded,absent,0,0,""
119,1,2026-09-10,prose,facility_incident,absent,0,0,""
119,1,2026-09-10,prose,facility_saturated,reported,8,0,ct-kilo;ct-lolwa;ct-mambasa;ct-mandima;ct-mangala;ct-nizi;cte-isiro;cte-pawa
119,1,2026-09-10,prose,occupancy_rate,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
119,1,2026-09-10,prose,patients_confirmed,absent,0,0,""
119,1,2026-09-10,prose,patients_isolated,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
119,1,2026-09-10,prose,patients_start_day,absent,0,0,""
119,1,2026-09-10,prose,patients_suspect,absent,0,0,""
122,1,2026-09-13,prose,admissions_24h,reported,4,0,bas-uele;haut-uele;ituri;nord-kivu
122,1,2026-09-13,prose,admissions_cumulative,absent,0,0,""
122,1,2026-09-13,prose,beds_total,reported,4,0,haut-uele;ituri;sud-kivu;tshopo
122,1,2026-09-13,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
122,1,2026-09-13,prose,facility_closed,absent,0,0,""
122,1,2026-09-13,prose,facility_expanded,absent,0,0,""
122,1,2026-09-13,prose,facility_incident,absent,0,0,""
122,1,2026-09-13,prose,facility_saturated,absent,0,0,""
122,1,2026-09-13,prose,occupancy_rate,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
122,1,2026-09-13,prose,patients_confirmed,absent,0,0,""
122,1,2026-09-13,prose,patients_isolated,reported,6,0,bas-uele;haut-uele;ituri;nord-kivu;sud-kivu;tshopo
122,1,2026-09-13,prose,patients_start_day,absent,0,0,""
122,1,2026-09-13,prose,patients_suspect,absent,0,0,""
