province,health_zone,health_area,locality,facility_type,facility_name,grid3id
Tshopo,Opala,Lieke Lesole,Lieke Lesole,Centre de Santé,Lieke Lesole,KSPH_TP_EEF607168F
Tshopo,Opala,Lieke Lesole,Likako,Poste de Santé,Likako,KSPH_TP_80DB6953FB
Tshopo,Opala,Lieke Lesole,Lonyeki,Site Soin Communautaire,Lonyeki,KSPH_TP_CD67A39D23
Tshopo,Opala,Lieke Lesole,Okasa,Poste de Santé,Okasa,KSPH_TP_EDE7E77E36
Tshopo,Opala,Lifulututu,Bolongo,Site Soin Communautaire,Bolongo,KSPH_TP_42F55A59D5
Tshopo,Opala,Lifulututu,Elome,Poste de Santé,Elome,KSPH_TP_A05243BFB2
Tshopo,Opala,Lifulututu,Lifulututu,Centre de Santé,Lifulututu,ACASUS_B122D68378
Tshopo,Opala,Lifulututu,Lokoto 1,Poste de Santé,Lokoto 1,KSPH_TP_06318C14A8
Tshopo,Opala,Lifulututu,Makandja,Poste de Santé,Makandja,KSPH_TP_6B1C1A885C
Tshopo,Opala,Lifulututu,Nongo,Poste de Santé,Nongo,KSPH_TP_08C5293E67
Tshopo,Opala,Lifulututu,Lifulututu,Centre Médical,Sainte Lifulututu,KSPH_TP_B8E4826EF8
Tshopo,Opala,Lifulututu,Tozongela,Poste de Santé,Tozongela,KSPH_TP_5D6AC70C96
Tshopo,Opala,Lifulututu,Yalinga 1,Poste de Santé,Yalinga 1,KSPH_TP_04F88CE51C
Tshopo,Opala,Lifulututu,Yalinga 2,Poste de Santé,Yalinga 2,KSPH_TP_EF3D6A84F9
Tshopo,Opala,Lilanga Mongo,Ikoso,Site Soin Communautaire,Des Ikoso,KSPH_TP_039E667385
Tshopo,Opala,Lilanga Mongo,Ilondo,Poste de Santé,Ilondo,KSPH_TP_CCD5BDE1A7
Tshopo,Opala,Lilanga Mongo,Lilanga Yambo,Centre de Santé,Lilanga Mongo,KSPH_TP_4416BD571E
Tshopo,Opala,Lilanga Mongo,Oseki Yandjate,Poste de Santé,Oseki Yandjate,KSPH_TP_0F407F20F0
Tshopo,Opala,Lilanga Mongo,Oseki Yandjate,Site Soin Communautaire,Oseki Yandjate,KSPH_TP_715B607F5B
Tshopo,Opala,Lilanga Mongo,Yasonge,Poste de Santé,Yasonge,KSPH_TP_4158C36B33
Tshopo,Opala,Lilanga Mongo,Yoko Yandjate,Poste de Santé,Yoko Yandjate,KSPH_TP_DD70E5175D
Tshopo,Opala,Lisanga,Bokaa,Poste de Santé,Bokaa,KSPH_TP_BE24C71D6E
Tshopo,Opala,Lisanga,Yalowali,Site Soin Communautaire,Des Yalowali,KSPH_TP_08A516418B
Tshopo,Opala,Lisanga,Yaolonga,Centre de Santé,Lisanga,KSPH_TP_A46FF522E5
Tshopo,Opala,Lisanga,Yambale,Poste de Santé,Yambale,KSPH_TP_828C723871
Tshopo,Opala,Lisanga,Yaokasa,Poste de Santé,Yaokasa,KSPH_TP_705E67198E
Tshopo,Opala,Lisanga,Yaolonga,Site Soin Communautaire,Yaolonga,KSPH_TP_BC32D68232
Tshopo,Opala,Lisanga,Yaotike,Poste de Santé,Yaotike,KSPH_TP_7B6746A960
Tshopo,Opala,Lohumonoko,Elengalale,Poste de Santé,Elengalale,KSPH_TP_C2361D909C
Tshopo,Opala,Lohumonoko,Lohumonoko,Centre de Santé,Lohumuonoko,KSPH_TP_ADAC466F9A
Tshopo,Opala,Lohumonoko,Obenge,Poste de Santé,Obenge,KSPH_TP_15D7F79F66
Tshopo,Opala,Lohumonoko,Osemaki,Site Soin Communautaire,Osemeki,KSPH_TP_D163501C5F
Tshopo,Opala,Lohumonoko,,Poste de Santé,Osongi 1,GRID3_1717573960
Tshopo,Opala,Lokilo Etat,Bofaka,Site Soin Communautaire,Bofaka,KSPH_TP_2EFB59D8CA
Tshopo,Opala,Lokilo Etat,Kis Yalina 1,Poste de Santé,Kis Yalina 1,KSPH_TP_C1E97C8B9D
Tshopo,Opala,Lokilo Etat,Kis Yalina 2,Poste de Santé,Kis Yalina 2,KSPH_TP_9F8C565EFC
Tshopo,Opala,Lokilo Etat,Kis Yalina 3,Poste de Santé,Kis Yalina 3,KSPH_TP_4DEF5FE931
Tshopo,Opala,Lokilo Etat,Liloko,Poste de Santé,Liloko,KSPH_TP_F570AD5638
Tshopo,Opala,Lokilo Etat,Ikangamba,Centre de Santé de Référence,Lokilo Etat,KSPH_TP_3A6A35BE2A
Tshopo,Opala,Lokilo Etat,Yamboloko,Poste de Santé,Yamboloko,KSPH_TP_836FB3CD69
Tshopo,Opala,Lolenga,Ekonge 2,Poste de Santé,Ekonge 2,KSPH_TP_9B4FA4ACD6
Tshopo,Opala,Lolenga,Lisomo 1,Poste de Santé,Lisomo 1,KSPH_TP_18EAE41FF0
Tshopo,Opala,Lolenga,Lolenga 1,Centre de Santé,Lolenga,KSPH_TP_2625058D40
Tshopo,Opala,Lolenga,,Site Soin Communautaire,Matoko,GRID3_C1C70F06E6
Tshopo,Opala,Lolenga,Osoko,Poste de Santé,Osoko 1,KSPH_TP_D75FACD20B
Tshopo,Opala,Lolenga,Otala,Site Soin Communautaire,Otala,KSPH_TP_85571805E9
Tshopo,Opala,Lolenga,,Poste de Santé,Otala,GRID3_796AEC58FA
Tshopo,Opala,Lomami,Likundu,Centre Médical,Likunda,KSPH_TP_82FF96CBC9
Tshopo,Opala,Lomami,Likundu,Centre de Santé,Lomami,KSPH_TP_D18C10BBC6
Tshopo,Opala,Lomami,Makako 2,Site Soin Communautaire,Makako,KSPH_TP_8EA9ADC8C1
Tshopo,Opala,Lomami,Bokulu,Centre de Santé,Okanisaka 2,KSPH_TP_8D4B677F62
Tshopo,Opala,Lomami,Iteli Bis,Hôpital Général de Référence,Opala,KSPH_TP_518D9E1A3A
Tshopo,Opala,Lomami,Camp Etat,Bureau Central de la Zone de Santé,Opala,KSPH_TP_24458CDA6F
Tshopo,Opala,Losokola,Lale Liloka,Poste de Santé,Lale Liloka,KSPH_TP_5D73E77A44
Tshopo,Opala,Losokola,Losokola,Centre de Santé,Losokola,KSPH_TP_F1470DF21C
Tshopo,Opala,Losokola,Oilafao,Poste de Santé,Oilafao,KSPH_TP_778725F6A9
Tshopo,Opala,Losokola,Opala Moke,Site Soin Communautaire,Opala Moke,KSPH_TP_8719CE3EFB
Tshopo,Opala,Losokola,,Poste de Santé,Otonolene,GRID3_2E9883C0F2
Tshopo,Opala,Nongo Likenge,Efefia,Poste de Santé,Efefia,KSPH_TP_9171FEEB15
Tshopo,Opala,Nongo Likenge,Osilelo,Poste de Santé,Gambele,KSPH_TP_E614C7A0B9
Tshopo,Opala,Nongo Likenge,Lilanga 2,Site Soin Communautaire,Lilanga 2,KSPH_TP_C551D66627
Tshopo,Opala,Nongo Likenge,Lilanga 1,Centre de Santé de Référence,Nongolikenge,KSPH_TP_B161404189
Tshopo,Opala,Nongo Likenge,Omongoyawanga,Poste de Santé,Omongo Yawanga,KSPH_TP_91A95199F9
Tshopo,Opala,Nongo Likenge,Osoko 2,Poste de Santé,Osoko 2,KSPH_TP_D88E8F8D44
Tshopo,Opala,Omongo,Lekatero 3,Poste de Santé,Lekatero 3,KSPH_TP_13232FC4E8
Tshopo,Opala,Omongo,Lekolisa,Poste de Santé,Lekolisa,KSPH_TP_A3295E754D
Tshopo,Opala,Omongo,Leselesele,Poste de Santé,Leselesele,KSPH_TP_F0B4CC4BE8
Tshopo,Opala,Omongo,Omongo,Centre de Santé,Omongo,KSPH_TP_255E346EFE
Tshopo,Opala,Omongo,Osuke 2,Site Soin Communautaire,Osuke 2,KSPH_TP_CC92A5C6BA
Tshopo,Opala,Opala 1,,Poste de Santé,Liloko,GRID3_B046B4153C
Tshopo,Opala,Opala 1,,Poste de Santé,Okasa,GRID3_6F282BBCDE
Tshopo,Opala,Opala 1,Yaoleka,Centre de Santé,Opala 1,KSPH_TP_3142F5B549
Tshopo,Opala,Songe Yomay,Leyaya,Poste de Santé,Leyaya,KSPH_TP_D59260AE01
Tshopo,Opala,Songe Yomay,Lokambo,Poste de Santé,Lokambo,KSPH_TP_0C39C3E409
Tshopo,Opala,Songe Yomay,Ohuna,Poste de Santé,Ohuna,KSPH_TP_C329610370
Tshopo,Opala,Songe Yomay,Okasa,Poste de Santé,Okasa,KSPH_TP_8904EDDDD1
Tshopo,Opala,Songe Yomay,Lowaka,Site Soin Communautaire,Oloke Lowaka,KSPH_TP_E30A623B49
Tshopo,Opala,Songe Yomay,Osongi 1,Poste de Santé,Osongi 1,KSPH_TP_3C7646B39B
Tshopo,Opala,Songe Yomay,Osongi 2,Poste de Santé,Osongi 2,KSPH_TP_5460AAC69E
Tshopo,Opala,Songe Yomay,Songe,Centre de Santé,Songeyomay,KSPH_TP_9A4A9B5129
Tshopo,Opala,Yokoko Yambwa,Ekoli,Poste de Santé,Ekoli,KSPH_TP_C5DA9C962E
Tshopo,Opala,Yokoko Yambwa,Yakongolo,Site Soin Communautaire,Yakongolo,KSPH_TP_202F1B9123
Tshopo,Opala,Yokoko Yambwa,Yokoko 1,Centre Médical,Yokoko,KSPH_TP_52E66EDDC6
Tshopo,Opala,Yokoko Yambwa,Yambwa,Centre de Santé,Yokoko Yambwa,KSPH_TP_8FA920D6A1
Tshopo,Opienge,Angamapasa,,Centre de Santé,Angamapasa,Acasus_1A061B0690
Tshopo,Opienge,Babagolo,Babagolo,Centre de Santé,Babagolo,KSPH_TP_1117A35C74
Tshopo,Opienge,Babagolo,Babagolo,Site Soin Communautaire,Mapendo,KSPH_TP_349F6C72A2
Tshopo,Opienge,Babokabi,,Centre de Santé,Babokabi,Acasus_0B78B4022A
Tshopo,Opienge,Babokabi,,Site Soin Communautaire,Badumbe,GRID3_9378BF2AEA
Tshopo,Opienge,Babomongo,,Site Soin Communautaire,Andanga,GRID3_75B791DBF0
Tshopo,Opienge,Babomongo,,Centre de Santé,Babomongo,Acasus_7B0C19B25B
Tshopo,Opienge,Babule,Babule,Centre de Santé,Babule,KSPH_TP_84A1A9A87A
Tshopo,Opienge,Babule,Balegi 2,Poste de Santé,Balegi 2,KSPH_TP_C40F1CE027
Tshopo,Opienge,Babule,Basakoy,Site Soin Communautaire,Basakoy,KSPH_TP_A998650A26
Tshopo,Opienge,Bakoroy,Bakoroy,Centre de Santé,Bakoroy,KSPH_TP_7D0FA2331C
Tshopo,Opienge,Bakoroy,Bakoy,Site Soin Communautaire,Bakoy,KSPH_TP_31A7C6A46B
Tshopo,Opienge,Bakoroy,Bangbabi,Poste de Santé,Bangbabi,KSPH_TP_DFA91B2950
Tshopo,Opienge,Bakoroy,Bangbabi,Site Soin Communautaire,Ombiamedra,KSPH_TP_671D092A4D
Tshopo,Opienge,Balobe,,Centre de Santé,Balobe,Acasus_B86D322DFE
Tshopo,Opienge,Balobe,,Centre de Santé,Balobe,GRID3_0A624C6AD1
Tshopo,Opienge,Balobe,,Poste de Santé,Belgique,GRID3_4F7AB09096
Tshopo,Opienge,Balobe,,Site Soin Communautaire,Mangobo,GRID3_69677EC29F
Tshopo,Opienge,Balobe,,Site Soin Communautaire,Singamwambi,GRID3_7427A0E807
Tshopo,Opienge,Bandiko,,Site Soin Communautaire,Anyede,GRID3_EE143B069B
Tshopo,Opienge,Bandiko,,Site Soin Communautaire,Bafwabala,GRID3_11FF80AABB
Tshopo,Opienge,Bandiko,,Site Soin Communautaire,Bafwakengo,GRID3_A7CA34A3A6
Tshopo,Opienge,Bandiko,Bakiliso,Poste de Santé,Bakiliso,KSPH_TP_86C8F9E425
Tshopo,Opienge,Bandiko,Bandiko,Centre de Santé,Bandiko,KSPH_TP_1BB7025179
Tshopo,Opienge,Bangarey,Bangarey,Centre de Santé,Bangarey,KSPH_TP_EE49F0A9CE
Tshopo,Opienge,Bangarey,Bangenge,Site Soin Communautaire,Bangiengie,KSPH_TP_77F7729096
Tshopo,Opienge,Bangarey,,Site Soin Communautaire,Batubey,GRID3_48C44CADF8
Tshopo,Opienge,Basaula,Bandangbo,Centre de Santé,Basaula,KSPH_TP_09FC386571
Tshopo,Opienge,Basaula,,Site Soin Communautaire,Sengwatiti,GRID3_6CE3D2D06B
Tshopo,Opienge,Elonga,,Centre de Santé,Elonga,ACASUS_309168C796
Tshopo,Opienge,Makalado,,Centre de Santé,Makalado,Acasus_8F25162C8D
Tshopo,Opienge,Makalado,,Site Soin Communautaire,Okelu,GRID3_87100A6194
Tshopo,Opienge,Ndrekoko,Banginda,Poste de Santé,Banginda,KSPH_TP_F4DD0BB231
Tshopo,Opienge,Ndrekoko,Bangombe,Site Soin Communautaire,Bangombe,KSPH_TP_7609F864C5
Tshopo,Opienge,Ndrekoko,Banguruy,Site Soin Communautaire,Banguruy,KSPH_TP_37B69E5EAF
Tshopo,Opienge,Ndrekoko,Bazabi,Site Soin Communautaire,Bazabi,KSPH_TP_31995F4E42
Tshopo,Opienge,Ndrekoko,Besele,Poste de Santé,Besele,KSPH_TP_13E78DB295
Tshopo,Opienge,Ndrekoko,Ndrekoko,Centre de Santé de Référence,Ndrekoko,KSPH_TP_87A510B1F8
Tshopo,Opienge,Nyasi,Bolingo,Site Soin Communautaire,Bolingo,KSPH_TP_024EB1D5EA
Tshopo,Opienge,Nyasi,Bafwagombe,Site Soin Communautaire,Mambika,KSPH_TP_59C06460C4
Tshopo,Opienge,Nyasi,Nyasi,Centre de Santé,Nyasi,KSPH_TP_24657F5884
Tshopo,Opienge,Opienge,Balegi 1,Site Soin Communautaire,Balegi 1,KSPH_TP_4F56821935
Tshopo,Opienge,Opienge,Baliba,Centre de Santé,Baliba,KSPH_TP_312BDF07FC
Tshopo,Opienge,Opienge,,Site Soin Communautaire,Bandene,GRID3_7892BBAE98
Tshopo,Opienge,Opienge,Opienge Centre,Centre Médical,Djudjukani,KSPH_TP_E62329F874
Tshopo,Opienge,Opienge,Opienge Centre,Poste de Santé,Mapendano,KSPH_TP_086FD6DD4C
Tshopo,Opienge,Opienge,Opienge Centre,Poste de Santé,Matumaini,KSPH_TP_BC50D405C0
Tshopo,Opienge,Opienge,Opienge Centre,Poste de Santé,Mukoko,KSPH_TP_9F7DF39CF9
Tshopo,Opienge,Opienge,Opienge Centre,Centre de Santé,Opienge,KSPH_TP_462E4DC4CD
Tshopo,Opienge,Opienge,Opienge Centre,Hôpital Général de Référence,Opienge,KSPH_TP_D5A538C652
Tshopo,Opienge,Opienge,Opienge Centre,Bureau Central de la Zone de Santé,Opienge,KSPH_TP_609D9E1618
Tshopo,Opienge,Opienge,Opienge Centre,Poste de Santé,Tuendelee,KSPH_TP_2B909D35B6
Tshopo,Opienge,Opienge,Opienge Centre,Poste de Santé,Umoja,KSPH_TP_F60710A300
Tshopo,Tshopo,Batiakoko,Akodale,Site Soin Communautaire,Akodale,KSPH_TP_728DE8FD4A
Tshopo,Tshopo,Batiakoko,Batiakoko,Centre de Santé,Batiakoko,KSPH_TP_439138D736
Tshopo,Tshopo,Batiakoko,Batikaiya,Site Soin Communautaire,Batikaiya,KSPH_TP_4CE96A3F13
Tshopo,Tshopo,Batiakoko,Batikaiya,Centre de Santé,Bombele Gisele,KSPH_TP_F13753068D
Tshopo,Tshopo,Batiakoko,,Centre de Santé,Lotokila,GRID3_9D8B4F2CE0
Tshopo,Tshopo,Bavatete,Alibuku,Centre de Santé,Bavatete,KSPH_TP_7C88C39B32
Tshopo,Tshopo,Bavatete,Kasombo,Centre de Santé,Dr Ken,KSPH_TP_E0B6CD6DE9
Tshopo,Tshopo,Bavatete,Badombi,Site Soin Communautaire,Kakole,KSPH_TP_C7466BCA16
Tshopo,Tshopo,Bavatete,Kasombo,Centre de Santé,Kasombo,KSPH_TP_19E56EB666
Tshopo,Tshopo,Bavatete,,Site Soin Communautaire,Kasombo,GRID3_0152615427
Tshopo,Tshopo,Bavatete,Litoy,Site Soin Communautaire,Litoy,KSPH_TP_846711EEFB
Tshopo,Tshopo,Bavatete,Alibuku,Centre Médical,Mwamini,KSPH_TP_3641442ED6
Tshopo,Tshopo,Bon Samaritain,19 Eme,Centre de Santé,Bon Samaritain,KSPH_TP_8345D1BA38
Tshopo,Tshopo,Bon Samaritain,16 Eme,Centre Médical,Hospice Des Viellards,KSPH_TP_7A34A7D0DF
Tshopo,Tshopo,Bon Samaritain,17 Eme Bis,Polyclinque,Sauvons Des Vies,KSPH_TP_534034EAE8
Tshopo,Tshopo,Kumbakisaka,14 Eme Bis,Centre Médical,Kanana,KSPH_TP_6E7CFCF746
Tshopo,Tshopo,Kumbakisaka,14 Eme Bis,Centre de Santé,Kumbakisaka,KSPH_TP_52DAD091B2
Tshopo,Tshopo,Kwetu,12 Eme,Centre Médical,Alegresse,KSPH_TP_64D36289B8
Tshopo,Tshopo,Kwetu,Kitenge,Centre de Santé,Evangelique,KSPH_TP_8A1B3A86E9
Tshopo,Tshopo,Kwetu,10 Eme,Centre de Santé,Kwetu,KSPH_TP_EF898B62AC
Tshopo,Tshopo,Kwetu,10 Eme,Centre Médical,La Merveille,KSPH_TP_8E35BCF09F
Tshopo,Tshopo,Kwetu,Tokomeka,Poste de Santé,Tokolonga,KSPH_TP_B5D144E141
Tshopo,Tshopo,Lobiko,Lisala,Poste de Santé,Batikaiya,KSPH_TP_F39A53E290
Tshopo,Tshopo,Lobiko,,Centre Médical,Benediction,GRID3_7449783AC3
Tshopo,Tshopo,Lobiko,Bolobo,Centre de Santé,Lobiko,KSPH_TP_4C292C0B67
Tshopo,Tshopo,Lobiko,Ikela,Centre Médical,Peniel,KSPH_TP_B8A8A8A203
Tshopo,Tshopo,Makutano,Agbokanga,Site Soin Communautaire,Agbokanga,KSPH_TP_9806DD1806
Tshopo,Tshopo,Makutano,Ngeno,Centre de Santé,Ifco Ngeno,KSPH_TP_8BF9EC9274
Tshopo,Tshopo,Makutano,Likoko,Poste de Santé,Likoko,KSPH_TP_4DAC33C840
Tshopo,Tshopo,Makutano,,Poste de Santé,Mabanga Poso Ya Nguma,GRID3_1B9DF505D2
Tshopo,Tshopo,Makutano,Village Makonga,Poste de Santé,Makonga,KSPH_TP_C0D1717CBD
Tshopo,Tshopo,Makutano,Pumuzika,Centre de Santé,Makutano,KSPH_TP_CD3DA2745C
Tshopo,Tshopo,Makutano,,Poste de Santé,Mapilipili,GRID3_18B6BFB99A
Tshopo,Tshopo,Makutano,Matombili,Site Soin Communautaire,Matombili,KSPH_TP_C62D26AFFB
Tshopo,Tshopo,Malkia,Qua?tier Zoo,Centre de Santé de Référence,Baraka,KSPH_TP_7C280002A8
Tshopo,Tshopo,Malkia,,Site Soin Communautaire,Batikaiya,GRID3_D17592FB48
Tshopo,Tshopo,Malkia,Qua?tier Kapalata,Poste de Santé,Camps Kapalata,KSPH_TP_D0B00048EE
Tshopo,Tshopo,Malkia,Qua?tier Zoo,Centre Médical,Center Company Sendwe,KSPH_TP_ED27A5271E
Tshopo,Tshopo,Malkia,Qua?tier Kapalata,Centre de Santé,Des Saints,KSPH_TP_9EA57F90FD
Tshopo,Tshopo,Malkia,Qua?tier Kapalata,Centre Médical,La Source,KSPH_TP_50E75CCADD
Tshopo,Tshopo,Malkia,Qua?tier Zoo,Centre de Santé,Malkia,KSPH_TP_64E164AD87
Tshopo,Tshopo,Malkia,Qua?tier Kapalata,Centre Médical,Odile Center,KSPH_TP_A10A97B613
Tshopo,Tshopo,Malkia,Qua?tier Zoo,Centre Médical,Siloe,KSPH_TP_7C1A0E5B81
Tshopo,Tshopo,Massina,9 Eme,Clinique,Famillia,KSPH_TP_E29D13049C
Tshopo,Tshopo,Massina,11 Eme Bis,Centre de Santé,Massina,KSPH_TP_F932A7790F
Tshopo,Tshopo,Mbilinga,,Site Soin Communautaire,Angombodi,GRID3_E858195BE0
Tshopo,Tshopo,Mbilinga,,Site Soin Communautaire,Badombi,GRID3_468469D162
Tshopo,Tshopo,Mbilinga,Badombi,Site Soin Communautaire,Bambane 2,KSPH_TP_4C6B87BBC8
Tshopo,Tshopo,Mbilinga,Batiamaduka,Poste de Santé,Bon Samaritain,KSPH_TP_F9278DD573
Tshopo,Tshopo,Mbilinga,Batiadobe,Clinique,Good Shepherd,KSPH_TP_4BE498EA0C
Tshopo,Tshopo,Mbilinga,Batiamaduka,Centre de Santé,Mbilinga,KSPH_TP_C83C3472AA
Tshopo,Tshopo,Mbilinga,Babofolo,Poste de Santé,Nehema 2,KSPH_TP_0FC4B5F79E
Tshopo,Tshopo,Merdi,Zoo,Site Soin Communautaire,Abua Nyongomeka Dinalia,KSPH_TP_7FDD7288CE
Tshopo,Tshopo,Merdi,,Site Soin Communautaire,Batiambomake,GRID3_9AEECB3E8D
Tshopo,Tshopo,Merdi,Zoo,Poste de Santé,Bethsaida,KSPH_TP_E71AA8AF58
Tshopo,Tshopo,Merdi,Zoo,Centre Hopitalier,Merdi,KSPH_TP_12B2E0E96C
Tshopo,Tshopo,Merdi,Zoo,Centre de Santé,Merdi,KSPH_TP_BE4775AC9E
Tshopo,Tshopo,Merdi,Zoo,Poste de Santé,Misericorde,KSPH_TP_6657D369ED
Tshopo,Tshopo,Merdi,Kapalata,Dispensaire,Ninive,KSPH_TP_5A331C166E
Tshopo,Tshopo,Merdi,Kapalata,Site Soin Communautaire,Papa Saidi Wely,KSPH_TP_E8CD453E93
Tshopo,Tshopo,Merdi,Zoo,Centre de Santé,Paradoxe,KSPH_TP_C10ABD28B6
Tshopo,Tshopo,Merdi,Zoo,Centre de Santé,Usiano 2,KSPH_TP_E99A1644CA
Tshopo,Tshopo,Pumuzika,5 Eme Pum,Centre Médical,Bralima,KSPH_TP_28295C7F5A
Tshopo,Tshopo,Pumuzika,19 Eme,Centre de Santé,Pumuzika,KSPH_TP_8D9CB063F5
Tshopo,Tshopo,Pumuzika,19 Eme,Centre Médical,Tuungane 2,KSPH_TP_6E44956B79
Tshopo,Tshopo,St Pierre,11 Eme,Centre de Santé de Référence,Saint Joseph,KSPH_TP_235F7077A0
Tshopo,Tshopo,St Pierre,10 Eme,Centre de Santé,St Pierre,KSPH_TP_2009D38B92
Tshopo,Tshopo,Tshopo 1,2 E Depotoire,Centre Médical,Bel Ange,KSPH_TP_21EA697758
Tshopo,Tshopo,Tshopo 1,3 E Tshopo Bis,Centre Médical,Bethanie,KSPH_TP_D12B64090C
Tshopo,Tshopo,Tshopo 1,,Centre de Santé,Gloria,GRID3_DF93AC3ADB
Tshopo,Tshopo,Tshopo 1,2 E Tshopo,Centre Médical,Tolingana,KSPH_TP_A5FBDD63CF
Tshopo,Tshopo,Tshopo 1,1 Ere Combattant,Hôpital Général de Référence,Tshopo,KSPH_TP_E48B0C6420
Tshopo,Tshopo,Tshopo 1,1 Ere Combattant,Bureau Central de la Zone de Santé,Tshopo,KSPH_TP_7AEF6196C8
Tshopo,Tshopo,Tshopo 2,13 Eme,Centre Médical,El Shadai,KSPH_TP_E9E66EA5E2
Tshopo,Tshopo,Tshopo 2,11 Eme Bis,Centre de Santé,Pharmat,KSPH_TP_E40E3D3623
Tshopo,Tshopo,Tuungane,5 Eme,Centre Médical,La Solution,KSPH_TP_68727DB986
Tshopo,Tshopo,Tuungane,5 Eme,Centre Médical,Tout Va Bien,KSPH_TP_A198E9009C
Tshopo,Tshopo,Tuungane,5 Eme Bis,Centre de Santé,Tuungane,KSPH_TP_8B7ABEBBF3
Tshopo,Tshopo,Tuungane,4 Eme Bis,Clinique,Yaiso,KSPH_TP_13F236E628
Tshopo,Ubundu,Babusoko,Babusoko 1,Centre de Santé,Babusoko,KSPH_TP_B1FB261A2F
Tshopo,Ubundu,Babusoko,,Poste de Santé,Batiabentu,GRID3_E655DE3A74
Tshopo,Ubundu,Bamanga,Bamanga,Centre de Santé,Bamanga,KSPH_TP_FA0498EBE9
Tshopo,Ubundu,Bamanga,Balokele,Site Soin Communautaire,Kisauwa,KSPH_TP_A281F1B0A1
Tshopo,Ubundu,Bamini,Bafale,Poste de Santé,Bafale,KSPH_TP_08D9007221
Tshopo,Ubundu,Bamini,Bamini 1,Centre de Santé,Bamini 1,KSPH_TP_FCBBA1C2E9
Tshopo,Ubundu,Banandjale,Bamini 2,Poste de Santé,Bamini 2,KSPH_TP_A751E019F0
Tshopo,Ubundu,Banandjale,Banakalanga,Site Soin Communautaire,Banakalanga,KSPH_TP_3BC5CD45AA
Tshopo,Ubundu,Banandjale,Banandjale,Centre de Santé,Banandjale,KSPH_TP_FE8A9D8E7A
Tshopo,Ubundu,Banandjale,Baoto,Poste de Santé,Baoto,KSPH_TP_1D45791C7D
Tshopo,Ubundu,Banandjale,Batiamukuku,Poste de Santé,Batiamukuku,KSPH_TP_9ADBBCC913
Tshopo,Ubundu,Bananguma,Bagwase 1,Poste de Santé,Bagwase,KSPH_TP_B05BDC0376
Tshopo,Ubundu,Bananguma,,Centre de Santé,Banaguma,GRID3_F86D387833
Tshopo,Ubundu,Bananguma,Bananguma 1,Centre de Santé,Bananguma,KSPH_TP_C0EC1A6EE2
Tshopo,Ubundu,Bananguma,Bananguma 2,Site Soin Communautaire,Bananguma 2,KSPH_TP_D7255E1466
Tshopo,Ubundu,Bananguma,Bayandjo,Poste de Santé,Bayandjo,KSPH_TP_A0ABE932C4
Tshopo,Ubundu,Bandu,Bandu,Centre de Santé,Bandu,KSPH_TP_204D1A5753
Tshopo,Ubundu,Basua,Basua,Centre de Santé,Basua,KSPH_TP_7D37E8D45E
Tshopo,Ubundu,Basua,Batiamondulu,Poste de Santé,Batiamundula,KSPH_TP_0AE12254A3
Tshopo,Ubundu,Basua,Batisela 1,Site Soin Communautaire,Batiasela,KSPH_TP_955477FD3C
Tshopo,Ubundu,Basua,Batiengo,Poste de Santé,Batiengo,KSPH_TP_4695FA894B
Tshopo,Ubundu,Basua,Batisela 1,Site Soin Communautaire,Batisela 1,KSPH_TP_73C93DE94E
Tshopo,Ubundu,Basua,Bore,Site Soin Communautaire,Bore,KSPH_TP_9E4CC3A16A
Tshopo,Ubundu,Batiamoyowa,Batiakayandja,Site Soin Communautaire,Batiakayandja,KSPH_TP_887393AB0E
Tshopo,Ubundu,Batiamoyowa,Batimoyowa,Centre de Santé,Batiamoyowa,KSPH_TP_BF24CDC981
Tshopo,Ubundu,Biaro,Biaro,Centre de Santé,Biaro,KSPH_TP_2798287AF4
Tshopo,Ubundu,Kirundu,Babimbi,Poste de Santé,Babimbi,KSPH_TP_BE806C3257
Tshopo,Ubundu,Kirundu,Baluko,Poste de Santé,Baluko,KSPH_TP_289FA03258
Tshopo,Ubundu,Kirundu,Batiakwendo,Site Soin Communautaire,Batiakwendo,KSPH_TP_9D5C3AAB8F
Tshopo,Ubundu,Kirundu,Katende 1,Poste de Santé,Katende,KSPH_TP_1DE20B596A
Tshopo,Ubundu,Kirundu,Kirundu,Centre de Santé,Kirundu,KSPH_TP_22CCB31E31
Tshopo,Ubundu,Masimango,Banabio 1,Site Soin Communautaire,Banabio 1,KSPH_TP_1476FC9BFA
Tshopo,Ubundu,Masimango,Banambeya,Site Soin Communautaire,Banambeya,KSPH_TP_AE02D42B9A
Tshopo,Ubundu,Masimango,Banakebuka,Poste de Santé,Banikoke,KSPH_TP_60B6921B7A
Tshopo,Ubundu,Masimango,Banyakirundu,Site Soin Communautaire,Banyakirundu,KSPH_TP_4A5D3AE9CD
Tshopo,Ubundu,Masimango,Kauka Lilo,Poste de Santé,Kauka Lilo,KSPH_TP_5E01F78332
Tshopo,Ubundu,Masimango,Kanyonyo,Centre de Santé de Référence,Masimango,KSPH_TP_6788101693
Tshopo,Ubundu,Mungamba Fataki,,Poste de Santé,Babundjoli,GRID3_70F54E9EEE
Tshopo,Ubundu,Mungamba Fataki,,Poste de Santé,Batiamaduka,GRID3_3517658035
Tshopo,Ubundu,Mungamba Fataki,Batiofe,Site Soin Communautaire,Batiofe,KSPH_TP_85A127FC95
